Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,result,home_win,home_prob_elo,prob_xgb,prob_lr,prob_ensemble,bet_home,implied_odds,flat_stake,flat_return,flat_pnl,kelly_stake,kelly_return,kelly_pnl,Home_Odds,Draw_Odds,Away_Odds,Competition_Odds,_home_odds_used,_away_odds_used,_odds_source,bet_away,flat_home_stake,flat_away_stake,flat_home_return,flat_away_return,flat_home_pnl,flat_away_pnl,flat_pnl_total,kelly_home_f,kelly_away_f,kelly_home_stake,kelly_away_stake,kelly_home_return,kelly_away_return,kelly_home_pnl,kelly_away_pnl,kelly_pnl_total
2015-01-11,2015,Benetton,Ulster,20,24,A,0,0.077,0.1915,0.1497,0.1706,False,12.987012987012989,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.987012987012987,1.0834236186348862,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-11,2015,Newcastle,London Welsh,38,7,H,1,0.86,0.9828,0.8541,0.9185,True,1.162790697674419,1.0,1.162790697674419,0.1627906976744186,0.754342857142857,0.877142857142857,0.1228,,,,,1.1627906976744187,7.142857142857142,elo_implied,False,1.0,0.0,1.1627906976744187,0.0,0.16279069767441867,0.0,0.16279069767441867,0.15,0.0,1.5,0.0,1.744186046511628,0.0,0.2441860465116279,0.0,0.2441860465116279
2015-01-11,2015,London Irish,Exeter,28,26,H,1,0.183,0.3581,0.2924,0.3253,False,5.46448087431694,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.46448087431694,1.2239902080783354,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,2015,Leicester,Scarlets,40,23,H,1,0.71,0.8017,0.6714,0.7365,True,1.4084507042253522,1.0,1.4084507042253522,0.4084507042253522,0.224506896551724,0.316206896551724,0.0917,,,,,1.4084507042253522,3.4482758620689653,elo_implied,False,1.0,0.0,1.4084507042253522,0.0,0.40845070422535223,0.0,0.40845070422535223,0.15,0.0,1.5,0.0,2.1126760563380285,0.0,0.6126760563380285,0.0,0.6126760563380285
2015-01-17,2015,Toulon,Ulster,60,22,H,1,0.888,0.8577,0.7831,0.8204,False,1.1261261261261262,1.0,1.1261261261261262,0.1261261261261261,0.0,0.0,0.0,,,,,1.1261261261261262,8.928571428571429,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,2015,Sale,Clermont,13,22,A,0,0.205,0.4075,0.4151,0.4113,False,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.878048780487805,1.2578616352201257,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,2015,Harlequins,Wasps,3,23,A,0,0.692,0.7573,0.6861,0.7217,True,1.4450867052023122,1.0,0.0,-1.0,0.146712987012987,0.0,-0.146712987012987,,,,,1.4450867052023122,3.2467532467532463,elo_implied,False,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.14671298701298705,0.0,1.4671298701298705,0.0,0.0,0.0,-1.4671298701298705,0.0,-1.4671298701298705
2015-01-17,2015,Saracens,Munster,33,10,H,1,0.643,0.5151,0.5481,0.5316,False,1.5552099533437014,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.5552099533437014,2.801120448179272,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,2015,Leinster,Castres,50,8,H,1,0.955,0.9828,0.9116,0.9472,False,1.0471204188481675,1.0,1.0471204188481675,0.0471204188481675,0.5899777777777788,0.6177777777777789,0.0278,,,,,1.0471204188481675,22.222222222222204,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,2015,Toulouse,Bath,18,35,A,0,0.625,0.5926,0.5926,0.5926,False,1.6,1.0,0.0,-1.0,0.0,0.0,0.0,,,,,1.6,2.6666666666666665,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,2015,Racing,Benetton,53,7,H,1,0.933,0.9828,0.8576,0.9202,True,1.0718113612004287,1.0,1.0718113612004287,0.0718113612004287,0.6934835820895514,0.7432835820895514,0.0497999999999999,,,,,1.0718113612004287,14.92537313432837,elo_implied,False,1.0,0.0,1.0718113612004287,0.0,0.07181136120042875,0.0,0.07181136120042875,0.15,0.0,1.5,0.0,1.607717041800643,0.0,0.10771704180064301,0.0,0.10771704180064301
2015-01-18,2015,Ospreys,Northampton,9,20,A,0,0.336,0.3164,0.3584,0.3374,False,2.976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.976190476190476,1.5060240963855422,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,2015,Glasgow ,Montpellier,21,10,H,1,0.924,0.9521,0.8832,0.9176,False,1.0822510822510822,1.0,1.0822510822510822,0.0822510822510822,0.341636842105262,0.3697368421052619,0.0280999999999999,,,,,1.0822510822510822,13.157894736842113,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-24,2015,Ulster,Leicester,26,7,H,1,0.541,0.5926,0.5574,0.575,True,1.8484288354898333,1.0,1.8484288354898333,0.8484288354898335,0.0608183006535947,0.1124183006535947,0.0515999999999999,,,,,1.8484288354898335,2.178649237472767,elo_implied,False,1.0,0.0,1.8484288354898335,0.0,0.8484288354898335,0.0,0.8484288354898335,0.06081830065359475,0.0,0.6081830065359475,0.0,1.1241830065359473,0.0,0.5159999999999998,0.0,0.5159999999999998
2015-01-24,2015,Northampton,Racing,8,32,A,0,0.861,0.8577,0.7611,0.8094,False,1.1614401858304295,1.0,0.0,-1.0,0.0,0.0,0.0,,,,,1.1614401858304297,7.194244604316546,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-24,2015,Benetton,Ospreys,23,20,H,1,0.144,0.1915,0.2016,0.1966,False,6.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.944444444444445,1.1682242990654206,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-24,2015,Wasps,Leinster,20,20,D,0,0.444,0.4828,0.5163,0.4995,False,2.2522522522522523,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.2522522522522523,1.7985611510791366,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-24,2015,Castres,Harlequins,19,47,A,0,0.264,0.1915,0.2412,0.2163,False,3.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.7878787878787876,1.358695652173913,elo_implied,True,0.0,1.0,0.0,1.358695652173913,0.0,0.3586956521739131,0.3586956521739131,0.0,0.15,0.0,1.5,0.0,2.0380434782608696,0.0,0.5380434782608696,0.5380434782608696
2015-01-24,2015,Scarlets,Toulon,3,26,A,0,0.121,0.2248,0.2578,0.2413,False,8.264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8.264462809917356,1.1376564277588168,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,2015,Clermont,Saracens,18,6,H,1,0.774,0.6862,0.6689,0.6776,False,1.2919896640826871,1.0,1.2919896640826871,0.2919896640826873,0.0,0.0,0.0,,,,,1.2919896640826873,4.424778761061948,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,2015,Munster,Sale,65,10,H,1,0.723,0.9111,0.7323,0.8217,True,1.3831258644536653,1.0,1.3831258644536653,0.3831258644536652,0.4909613718411554,0.6790613718411554,0.1881,,,,,1.3831258644536653,3.6101083032490973,elo_implied,False,1.0,0.0,1.3831258644536653,0.0,0.38312586445366525,0.0,0.38312586445366525,0.15,0.0,1.5,0.0,2.0746887966804977,0.0,0.5746887966804977,0.0,0.5746887966804977
2015-01-25,2015,Montpellier,Toulouse,27,26,H,1,0.194,0.2703,0.2509,0.2606,False,5.154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.154639175257731,1.2406947890818858,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,2015,Bath,Glasgow ,20,15,H,1,0.709,0.6439,0.6812,0.6626,False,1.4104372355430184,1.0,1.4104372355430184,0.4104372355430183,0.0,0.0,0.0,,,,,1.4104372355430184,3.4364261168384878,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,2015,Wales,England,16,21,A,0,0.433,0.4456,0.461,0.4533,False,2.3094688221709005,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.3094688221709005,1.7636684303350971,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,2015,France,Scotland,15,8,H,1,0.692,0.9062,0.7298,0.818,True,1.4450867052023122,1.0,1.4450867052023122,0.4450867052023122,0.4812545454545455,0.6954545454545457,0.2142000000000001,,,,,1.4450867052023122,3.2467532467532463,elo_implied,False,1.0,0.0,1.4450867052023122,0.0,0.4450867052023122,0.0,0.4450867052023122,0.15,0.0,1.5,0.0,2.167630057803468,0.0,0.6676300578034682,0.0,0.6676300578034682
2015-02-07,2015,Germany,Georgia,8,64,A,0,0.314,0.2699,0.2531,0.2615,False,3.1847133757961785,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.1847133757961785,1.457725947521866,elo_implied,True,0.0,1.0,0.0,1.457725947521866,0.0,0.457725947521866,0.457725947521866,0.0,0.0963458598726115,0.0,0.9634585987261151,0.0,1.4044585987261153,0.0,0.4410000000000003,0.4410000000000003
2015-02-07,2015,Italy,Ireland,3,26,A,0,0.055,0.1915,0.0969,0.1442,False,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.181818181818183,1.0582010582010584,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,2015,Spain,Russia,43,20,H,1,0.346,0.4884,0.3684,0.4284,False,2.8901734104046244,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.8901734104046244,1.529051987767584,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-07,2015,Portugal,Romania,10,37,A,0,0.33,0.2248,0.3349,0.2799,False,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0303030303030303,1.492537313432836,elo_implied,True,0.0,1.0,0.0,1.492537313432836,0.0,0.4925373134328359,0.4925373134328359,0.0,0.15,0.0,1.5,0.0,2.238805970149254,0.0,0.738805970149254,0.738805970149254
2015-02-13,2015,Crusaders,Rebels,10,20,A,0,0.977,0.9828,0.923,0.9529,True,1.0235414534288638,1.0,0.0,-1.0,0.2463739130434799,0.0,-0.2463739130434799,1.14,27.08,5.52,Data,1.14,5.52,real,False,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.15,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,-1.5
2015-02-13,2015,Northampton,London Irish,15,9,H,1,0.935,0.8577,0.8468,0.8522,False,1.06951871657754,1.0,1.06951871657754,0.0695187165775399,0.0,0.0,0.0,,,,,1.06951871657754,15.384615384615397,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,2015,Brumbies,Reds,47,3,H,1,0.83,0.8125,0.7791,0.7958,True,1.2048192771084338,1.0,1.2048192771084338,0.2048192771084338,0.0,0.0,0.0,1.29,23.09,3.71,Data,1.29,3.71,real,False,1.0,0.0,1.29,0.0,0.29000000000000004,0.0,0.29000000000000004,0.1286420743116816,0.0,1.286420743116816,0.0,1.6594827586206926,0.0,0.37306201550387663,0.0,0.37306201550387663
2015-02-13,2015,Lions,Hurricanes,8,22,A,0,0.409,0.4075,0.3834,0.3955,False,2.444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,2.07,19.71,1.78,Data,2.07,1.78,real,True,0.0,1.0,0.0,1.78,0.0,0.78,0.78,0.0,0.03936185537309131,0.0,0.3936185537309131,0.0,0.7006410256410253,0.0,0.30702247191011217,0.30702247191011217
2015-02-13,2015,Ulster,Benetton,43,3,H,1,0.968,0.9931,0.9229,0.958,False,1.0330578512396695,1.0,1.0330578512396695,0.0330578512396695,0.7592749999999978,0.7843749999999978,0.0251,,,,,1.0330578512396695,31.24999999999997,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,2015,Edinburgh,Ospreys,24,16,H,1,0.488,0.4884,0.511,0.4997,False,2.0491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0491803278688523,1.953125,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,2015,Leicester,Gloucester,18,15,H,1,0.832,0.8235,0.7858,0.8046,False,1.2019230769230769,1.0,1.2019230769230769,0.2019230769230768,0.0,0.0,0.0,,,,,1.2019230769230769,5.952380952380951,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,2015,England,Italy,47,17,H,1,0.976,1.0,0.9634,0.9817,False,1.024590163934426,1.0,1.024590163934426,0.0245901639344261,0.9760000000000042,1.0000000000000042,0.024,,,,,1.0245901639344261,41.66666666666663,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,2015,Bulls,Stormers,17,29,A,0,0.582,0.6862,0.5786,0.6324,False,1.718213058419244,1.0,0.0,-1.0,0.1450822966507177,0.0,-0.1450822966507177,1.3,22.12,3.57,Data,1.3,3.57,real,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,2015,Ireland,France,18,11,H,1,0.869,0.9062,0.7441,0.8252,True,1.150747986191024,1.0,1.150747986191024,0.1507479861910241,0.246769465648855,0.2839694656488551,0.0372,,,,,1.1507479861910241,7.633587786259541,elo_implied,False,1.0,0.0,1.1507479861910241,0.0,0.15074798619102414,0.0,0.15074798619102414,0.15,0.0,1.5,0.0,1.7261219792865363,0.0,0.22612197928653632,0.0,0.22612197928653632
2015-02-14,2015,Blues,Chiefs,18,23,A,0,0.526,0.4075,0.5226,0.465,False,1.9011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,1.96,20.01,1.88,Data,1.96,1.88,real,True,0.0,1.0,0.0,1.88,0.0,0.8799999999999999,0.8799999999999999,0.0,0.06884671179883951,0.0,0.6884671179883951,0.0,1.2943181818181828,0.0,0.6058510638297877,0.6058510638297877
2015-02-14,2015,Sharks,Cheetahs,29,35,A,0,0.889,0.9111,0.8155,0.8633,True,1.124859392575928,1.0,0.0,-1.0,0.1769990990990991,0.0,-0.1769990990990991,1.17,24.87,5.04,Data,1.17,5.04,real,False,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.15,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,-1.5
2015-02-14,2015,Munster,Cardiff Blues,33,16,H,1,0.905,0.8909,0.822,0.8565,False,1.1049723756906078,1.0,1.1049723756906078,0.1049723756906078,0.0,0.0,0.0,,,,,1.1049723756906078,10.526315789473687,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-14,2015,Exeter,Newcastle,46,17,H,1,0.894,0.9098,0.7951,0.8524,False,1.1185682326621924,1.0,1.1185682326621924,0.1185682326621924,0.1332566037735852,0.1490566037735852,0.0158,,,,,1.1185682326621924,9.433962264150946,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,2015,Leinster,Dragons,14,16,A,0,0.979,0.9754,0.9211,0.9483,False,1.0214504596527068,1.0,0.0,-1.0,0.0,0.0,0.0,,,,,1.0214504596527068,47.61904761904758,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,2015,Zebre,Glasgow ,10,54,A,0,0.026,0.0783,0.0693,0.0738,False,38.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.46153846153846,1.026694045174538,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,2015,Scarlets,Connacht,32,14,H,1,0.781,0.8245,0.7648,0.7947,True,1.2804097311139564,1.0,1.2804097311139564,0.2804097311139564,0.1551301369863013,0.1986301369863013,0.0434999999999999,,,,,1.2804097311139564,4.566210045662101,elo_implied,False,1.0,0.0,1.2804097311139564,0.0,0.2804097311139564,0.0,0.2804097311139564,0.15,0.0,1.5,0.0,1.9206145966709345,0.0,0.4206145966709345,0.0,0.4206145966709345
2015-02-15,2015,Saracens,Bath,34,24,H,1,0.445,0.6,0.5194,0.5597,True,2.247191011235955,1.0,2.247191011235955,1.2471910112359552,0.1242792792792792,0.2792792792792792,0.1549999999999999,,,,,2.247191011235955,1.801801801801802,elo_implied,False,1.0,0.0,2.247191011235955,0.0,1.2471910112359552,0.0,1.2471910112359552,0.12427927927927929,0.0,1.2427927927927929,0.0,2.792792792792793,0.0,1.5500000000000003,0.0,1.5500000000000003
2015-02-15,2015,London Welsh,Sale,12,52,A,0,0.057,0.1135,0.1119,0.1127,False,17.543859649122805,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17.543859649122805,1.0604453870625663,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,2015,Scotland,Wales,23,26,A,0,0.357,0.3581,0.428,0.393,False,2.801120448179272,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.801120448179272,1.5552099533437014,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,2015,Waratahs,Force,13,25,A,0,0.94,0.9754,0.8797,0.9276,True,1.0638297872340423,1.0,0.0,-1.0,0.5546000000000016,0.0,-0.5546000000000016,1.13,27.61,5.98,Data,1.13,5.98,real,False,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.15,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,-1.5
2015-02-15,2015,Wasps,Harlequins,37,6,H,1,0.694,0.6862,0.674,0.6801,False,1.4409221902017293,1.0,1.4409221902017293,0.4409221902017293,0.0,0.0,0.0,,,,,1.4409221902017293,3.26797385620915,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,2015,Rebels,Waratahs,28,38,A,0,0.122,0.1915,0.1889,0.1902,False,8.19672131147541,0.0,0.0,0.0,0.0,0.0,0.0,3.15,21.31,1.37,Data,3.15,1.37,real,True,0.0,1.0,0.0,1.37,0.0,0.3700000000000001,0.3700000000000001,0.0,0.15,0.0,1.5,0.0,2.055,0.0,0.5550000000000002,0.5550000000000002
2015-02-20,2015,Newcastle,Wasps,23,23,D,0,0.074,0.1915,0.1533,0.1724,False,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13.513513513513514,1.079913606911447,elo_implied,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,2015,Chiefs,Brumbies,19,17,H,1,0.644,0.6703,0.6164,0.6433,False,1.5527950310559009,1.0,1.5527950310559009,0.5527950310559007,0.047576404494382,0.073876404494382,0.0262999999999999,1.48,21.72,2.69,Data,1.48,2.69,real,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
